date,Mississippi,Northern Mariana Islands,Oklahoma,Missouri,Minnesota,Alaska,Illinois,Arkansas,New Mexico,Ohio,Indiana,Maryland,Louisiana,Texas,Wyoming,Arizona,Wisconsin,Michigan,Kansas,Utah,Virginia,Oregon,Connecticut,New York,California,Massachusetts,Puerto Rico,South Carolina,New Hampshire,Vermont,Georgia,North Dakota,Pennsylvania,West Virginia,Florida,Hawaii,Kentucky,Rhode Island,Nebraska,District of Columbia,Iowa,Alabama,Virgin Islands,South Dakota,Colorado,Idaho,New Jersey,Guam,Washington,North Carolina,Tennessee,Montana,Nevada,Delaware,Maine
2020-05-06,8424,15,4201,9164,8579,370,68164,3611,4290,21576,22286,28263,30472,35441,631,9707,8901,45079,5893,5605,20256,2916,30995,329405,60787,72025,1968,6936,2741,908,29724,1323,54989,1277,37994,616,5946,10205,6771,5461,10404,8691,66,2779,17720,2158,131890,1118,16873,12783,13737,456,5744,5778,1254
2020-05-07,8686,15,4330,9409,9364,373,70802,3694,4492,22131,22942,29476,30725,36682,635,9945,9215,45643,6240,5724,21570,2989,31784,332931,62481,73721,2031,7142,2843,916,30524,1371,56149,1298,38820,619,6173,10530,7190,5654,11059,9046,66,2905,18264,2178,133635,1118,17187,13431,14108,456,5858,5939,1330
2020-05-08,9090,15,4424,9573,10087,376,73688,3747,4673,23018,23620,30592,30928,37943,644,10526,9590,46319,6751,5919,22342,3068,32411,335804,64616,75333,2156,7367,2947,919,31089,1425,57501,1324,39191,619,6298,10779,7830,5899,11457,9385,68,3144,18719,2205,135454,1120,17477,13879,14276,458,5942,6083,1374
2020-05-09,9378,16,4490,9737,10789,377,76008,3747,4778,23697,24239,31638,31490,38849,653,10960,9939,46735,6923,6103,23196,3160,32984,338519,66824,76743,2173,7531,3011,921,31481,1464,58661,1348,39993,620,6469,10989,8233,6102,11671,9668,69,3393,19267,2230,137085,1120,17629,14387,14675,458,6046,6277,1408
2020-05-10,9501,16,4589,9906,11270,378,77662,4012,4863,24086,24633,32693,31673,40037,662,11119,10219,47116,7045,6251,24081,3228,33554,340657,68051,77793,2198,7653,3071,926,32267,1491,60037,1363,40588,621,6486,11274,8328,6272,11959,9889,69,3517,19595,2232,138532,1120,17781,14783,15060,458,6120,6447,1436
2020-05-11,9674,19,4613,10025,11798,380,79123,4043,5069,24785,25134,33483,31881,40988,669,11380,10418,47526,7161,6364,25070,3286,33765,342267,69514,78462,2256,7792,3160,926,32448,1518,60557,1370,40974,623,6710,11450,8575,6389,12373,10164,69,3614,19793,2261,139945,1120,18172,15069,15423,459,6152,6565,1462
2020-05-12,9908,19,4731,10124,12493,383,83168,4164,5212,25257,25676,34174,32116,42348,675,11736,10617,47946,7352,6454,25800,3359,34333,343705,71150,79332,2299,7927,3239,927,33311,1571,61407,1379,41915,624,7003,11614,8732,6485,12912,10464,69,3663,20103,2294,140743,1121,18382,15402,15777,461,6311,6741,1477
2020-05-13,10090,19,4852,10369,12916,383,84874,4236,5364,25727,26044,34927,32728,43822,688,12176,10903,48307,7552,6624,26746,3416,34855,345828,73218,80497,2329,8030,3299,929,33866,1647,62194,1405,42394,627,7102,11835,9072,6584,13289,10700,69,3732,20442,2325,141560,1121,18492,15850,16261,462,6482,6952,1515
2020-05-14,10483,19,4962,10490,13443,387,88081,4366,5503,26363,26627,36021,33555,45169,701,12674,11280,49489,7668,6760,27813,3479,35464,348192,74947,82182,2427,8189,3382,932,34422,1712,63158,1435,43202,627,7397,12016,9411,6736,13675,11101,69,3792,20813,2352,142704,1121,18861,16593,16588,462,6604,7223,1565
2020-05-15,10801,19,5086,10567,14240,388,90528,4463,5662,26956,27281,37105,33903,46987,716,13169,11854,49982,8006,6930,28672,3541,36085,350951,77015,83421,2542,8407,3464,933,35242,1761,64178,1448,44130,628,7578,12219,9766,6871,14049,11373,69,3887,21207,2389,143905,1123,19131,17190,16917,466,6733,7373,1603
2020-05-16,11123,21,5237,10794,14969,392,92669,4578,5847,27476,27919,38083,34183,47866,741,13631,12368,50416,8059,7068,29683,3612,36703,353136,78933,84933,2589,8661,3556,934,35655,1848,65228,1470,44803,629,7773,12434,10220,7042,14328,11674,69,3959,21604,2419,145089,1123,19336,18009,17204,468,6810,7547,1648
2020-05-17,11296,21,5310,11069,15677,396,94360,4759,5938,27925,28419,38920,34498,48828,754,13937,12571,51054,8066,7238,30388,3623,37419,355037,80366,86010,2646,8816,3596,940,35954,1900,65745,1492,45580,630,7793,12674,10348,7123,14651,11771,69,3987,21909,2421,146334,1123,19514,18537,17391,468,6935,7670,1687
2020-05-18,11432,21,5398,11225,16372,399,96778,4813,6096,28455,28897,39882,34832,49788,766,14170,12722,51853,8439,7384,31140,3687,38116,356278,81943,87052,2710,8942,3652,940,36634,1931,66676,1502,46434,630,8041,12795,10625,7270,14955,12086,69,4027,22174,2455,148039,1123,19756,19121,17767,470,7059,7869,1713
2020-05-19,11704,21,5489,11369,17038,399,98298,4923,6192,28953,29402,41664,35161,51080,776,14566,13001,52337,8488,7530,32145,3726,38430,357757,83981,87925,2805,9056,3721,944,37214,1994,67404,1514,46936,631,8205,12951,10846,7434,15296,12376,69,4085,22454,2476,149013,1123,19988,19762,18301,471,7169,8037,1741
2020-05-20,11967,21,5532,11510,17679,402,100713,5003,6338,29437,29986,42442,35439,52369,787,14897,13574,52988,8661,7717,32908,3801,39017,359235,86125,88970,2866,9175,3868,944,38162,2095,68151,1567,47463,633,8336,13356,11119,7551,15868,13052,69,4177,22769,2506,150399,1134,20110,20221,18534,478,7301,8194,1819
2020-05-21,12222,22,5680,11657,18209,402,102995,5458,6472,30168,30673,43645,36627,53441,801,15315,13967,53468,8771,7876,34137,3817,39208,361313,88488,90084,2913,9379,3935,950,38969,2229,69252,1603,48667,637,8475,13571,11423,7788,16170,13414,69,4177,23161,2534,151472,1134,20280,20934,18970,479,7404,8386,1877
2020-05-22,12624,22,5849,11797,19014,404,105710,5612,6625,30795,31165,44539,37048,54369,803,15608,14557,53865,9068,8057,34950,3864,39640,362991,90801,90889,3030,9638,4014,952,39734,2317,70305,1705,49443,632,8688,13736,11661,7893,16510,13670,69,4356,23456,2595,152719,1134,20526,21661,19364,479,7531,8529,1948
2020-05-23,13005,22,5960,11922,19854,409,108100,5775,6795,31408,31674,45608,37165,55451,813,16040,14985,54304,9119,8260,35749,3888,40022,364745,92815,91662,3100,9895,4089,954,40408,2365,71102,1729,50119,633,8812,13952,11988,7966,16898,14149,69,4468,23932,2626,153104,1134,20740,22731,19765,479,7769,8690,2013
2020-05-24,13252,22,6037,12114,20582,409,110541,5922,6943,31911,32151,46919,37293,56050,813,16339,15362,54616,9135,8392,36244,3927,40468,366346,94743,92675,3189,10096,4149,956,40989,2418,71656,1771,50859,633,8842,14065,12133,8110,17434,14478,69,4563,24140,2650,154154,1135,20989,23231,20116,479,7886,8809,2055
2020-05-25,13458,22,6090,12296,21324,412,112248,6029,7026,32477,32489,47754,37916,56490,843,16561,15646,54816,9272,8521,37727,3949,40873,367625,97017,93271,3260,10178,4197,962,41414,2457,72356,1782,51738,633,8899,14065,12354,8225,17628,14986,69,4586,24256,2664,155092,1135,21265,23997,20533,479,7959,8965,2074
2020-05-26,13731,22,6137,12437,21969,416,113486,6180,7130,33006,32856,48290,38252,57573,850,16783,15923,55040,9352,8622,39342,3967,41303,368669,99924,93693,3324,10416,4231,967,42066,2422,72873,1854,52247,633,9175,14210,12618,8334,17999,15650,69,4653,24553,2699,155764,1139,21538,24188,20960,479,8059,9066,2109
2020-05-27,14044,22,6229,12624,22474,417,114612,6277,7252,33439,33242,49042,38694,59105,860,17262,16565,55544,9453,8710,40249,4038,41288,369801,101873,94220,3397,10623,4286,971,42713,2442,73646,1899,52626,634,9313,14353,12975,8406,18446,16032,69,4710,24775,2731,156628,1140,21825,24787,21360,481,8150,9096,2137
2020-05-28,14372,22,6270,12815,22957,430,116128,6538,7364,33915,33885,50334,38907,60820,876,17763,17211,55944,9513,8953,41401,4086,41559,371559,104071,94895,3486,10788,4389,974,43363,2484,74312,1935,53277,637,9510,14494,13260,8492,18672,16530,69,4793,25116,2770,157815,1141,22091,25616,21763,485,8247,9171,2189
2020-05-29,14790,22,6338,12949,23541,436,117794,6777,7493,34566,34399,51631,38907,62073,891,18465,17784,56589,9826,9282,42533,4131,41762,373108,107043,95512,3647,11131,4492,975,43888,2523,75073,1972,54489,639,9688,14635,13654,8538,19019,17031,69,4866,25602,2804,158844,1141,22377,26735,22199,493,8375,9236,2226
2020-05-30,15229,22,6418,13118,24200,441,119290,7013,7624,35034,35064,52662,39682,63396,898,19255,18249,56848,9847,9551,43611,4185,42022,374471,110100,96301,3718,11394,4545,977,44336,2557,75789,1989,55416,641,9887,14819,13905,8717,19336,17359,69,4960,26084,2840,159608,1141,22618,27761,22676,505,8519,9422,2282
2020-05-31,15501,22,6506,13297,24860,469,120588,7253,7689,35513,35429,53456,40021,64974,903,19936,18418,57355,9878,9829,44607,4243,42201,375575,113114,96965,3776,11861,4651,981,45051,2580,76218,2010,56155,642,9937,14928,14101,8801,19621,17952,69,4993,26364,2855,160445,1144,22814,28686,22832,515,8628,9498,2325
2020-06-01,15752,22,6573,13523,25218,476,121666,7443,7800,35984,35684,54035,40452,66081,910,20123,18556,58435,10103,10026,45398,4302,42740,376520,115643,100805,3873,12148,4685,983,45757,2628,76734,2028,56822,642,10150,14991,14345,8857,19789,18534,70,5034,26563,2908,160918,1144,23272,29368,23242,519,8701,9605,2349
2020-06-02,16020,23,6692,13822,25518,497,123244,7818,8024,36350,36129,54831,40857,67966,912,21250,18949,58680,10143,10237,46239,4335,42979,377881,118081,101163,3935,12415,4749,988,46063,2649,77315,2056,57439,643,10287,15112,14611,8886,20017,18771,70,5066,26774,2935,161545,1146,23608,30052,24498,523,8858,9685,2377
2020-06-03,16322,24,6805,14020,25881,516,124279,8067,8140,36792,36609,55617,41244,69546,915,22245,19614,58990,10281,10558,46905,4399,43091,378924,120407,101592,4023,12651,4795,990,46711,2682,77871,2077,58756,643,10485,15219,14866,9016,20376,18851,70,5161,27046,2990,162068,1146,23776,31013,25024,525,8950,9712,2418
2020-06-04,16560,26,6907,14286,26284,542,125149,8425,8353,37282,37005,56490,41673,71330,921,22818,20075,59215,10332,10858,47856,4474,43239,379977,122917,102063,4508,13005,4876,1026,47528,2709,78428,2102,60175,644,10781,15325,15117,9120,20943,19072,71,5247,27346,3054,162530,1148,23999,32276,25374,537,9118,9746,2446
2020-06-05,16769,26,7004,14515,26991,565,126317,8651,8672,37758,37499,57407,42100,73323,933,24369,20427,63744,10493,11344,48532,4580,43460,381019,126510,102557,4620,13453,4953,1027,48280,2748,78908,2119,61480,653,11051,15441,15379,9199,21332,19387,71,5277,27601,3111,163336,1148,24546,33417,25799,539,9306,9773,2482
2020-06-06,17034,26,7060,14659,27512,579,127251,9101,8800,38111,37928,58099,42597,75077,939,25517,20701,64196,10517,11866,49397,4672,43818,382102,129147,103132,4915,13916,5019,1046,48943,2819,79507,2136,62750,661,11359,15441,15543,9269,21527,20043,71,5367,27834,3139,163893,1148,24767,34809,26359,540,9494,9845,2524
2020-06-07,17270,27,7151,14985,27897,588,128070,9426,8940,38476,38328,58593,42927,75948,947,26924,20950,64615,10549,12084,50681,4809,43968,382879,131997,103436,4985,14286,5043,1063,49371,2864,80001,2144,63930,663,11393,15441,15634,9332,21794,20500,71,5438,27987,3153,164164,1148,25064,35663,26811,545,9673,9942,2570
2020-06-08,17768,28,7206,15159,28235,607,129543,9740,9062,38837,38553,59024,43163,77326,960,27761,21161,64911,10724,12378,51251,4925,44092,383591,134287,103626,5046,14800,5079,1075,49995,2883,80432,2161,64896,664,11701,15642,15752,9389,22111,20925,71,5471,28169,3197,164497,1149,25593,36581,27217,548,9815,9972,2588
2020-06-09,18109,30,7364,15396,28534,620,130321,10080,9105,39162,38985,59543,43725,79271,970,28396,21435,65190,10786,12639,51738,5022,44179,384281,137245,103889,5185,15228,5132,1084,50769,2904,80964,2179,65992,670,11891,15691,15888,9474,22271,21422,71,5523,28333,3226,164796,1149,25796,37393,27865,554,10046,10020,2606
2020-06-10,18483,30,7480,15662,28900,642,130889,10368,9250,39575,39297,60114,44143,81771,980,29981,24091,65377,10931,12982,52177,5097,44347,384945,140139,104156,5329,15759,5178,1095,51465,2944,81410,2193,67363,673,12029,15756,16025,9537,22733,21989,72,5604,28484,3262,165346,1149,25940,38305,28379,561,10216,10056,2637
2020-06-11,18483,30,7626,15924,29347,666,131731,10816,9368,40004,39714,60823,44585,83772,1009,31525,24411,65627,10984,13366,52647,5248,44461,385669,143709,104667,5352,16441,5209,1110,52332,2983,81944,2217,69061,680,12128,15862,16315,9589,23103,22845,72,5665,28632,3303,165816,1152,26172,39735,28766,563,10464,10106,2667
2020-06-12,19091,30,7848,16111,29826,688,132489,11547,9526,40424,40114,61262,45108,86031,1027,33167,24733,65881,11152,13681,53211,5387,44689,386490,147285,105059,5536,17170,5251,1119,53201,3019,82578,2249,70963,694,12352,15947,16513,9654,23455,23710,72,5742,28807,3354,166164,1153,26576,41467,29218,573,10704,10173,2721
2020-06-13,19348,30,8073,16327,30203,722,133117,12095,9621,40848,40535,61935,46396,88120,1050,34773,25026,66024,11195,14061,53869,5543,44994,387402,150434,105395,5690,17955,5299,1125,54178,3061,82988,2274,73544,711,12605,15947,16634,9709,23792,24601,72,5833,29002,3399,166605,1154,26920,42911,29616,588,10992,10229,2757
2020-06-14,19516,30,8231,16384,30502,734,133719,12501,9723,41148,40901,62328,46732,89542,1060,35953,25307,66246,11247,14313,54506,5644,45088,388096,152953,105603,5811,18796,5318,1127,54874,3083,83301,2290,75560,716,12652,15947,16735,9767,23959,25615,72,5898,29115,3413,166881,1154,27135,44199,30174,601,11199,10264,2793
2020-06-15,19799,30,8417,16712,30724,738,134247,12917,9845,41576,41422,62653,47284,91726,1079,37005,25530,66302,11516,14757,54886,5828,45235,388719,155662,105690,5890,19381,5345,1130,55505,3104,83687,2322,77318,724,12863,16093,16860,9799,24110,26272,72,5928,29284,3472,167103,1155,27577,45257,30945,609,11316,10340,2810
2020-06-16,20152,30,8645,16930,30913,751,134866,13191,9933,42010,41780,63004,47818,95973,1089,39298,25829,66466,11569,15077,55331,6105,45349,389349,159131,105885,5951,19995,5364,1130,56302,3127,84077,2341,80101,728,12899,16164,17031,9818,24263,26912,72,5966,29427,3543,167426,1155,27949,46105,31623,614,11673,10403,2819
2020-06-17,20641,30,8903,17151,31328,776,135416,13606,10065,42422,42036,63565,48746,99466,1114,41159,26167,66694,11801,15464,55775,6225,45429,389910,163381,106151,6003,20556,5436,1130,57217,3170,84387,2376,82711,732,13190,16213,17226,9847,24616,27312,73,6050,29658,3634,167703,1157,28270,47142,32112,630,11852,10444,2836
2020-06-18,21022,30,9354,17488,31707,795,136081,13928,10153,43122,42480,63839,49506,102677,1144,43731,26611,66980,11886,16015,56238,6373,45440,390536,167135,106422,6111,21548,5450,1135,58040,3199,84780,2418,85918,750,13391,16269,17415,9903,24959,28206,73,6109,29886,3744,168107,1162,28663,48426,32604,655,12164,10499,2878
2020-06-19,21022,30,9706,17780,32063,821,136917,14631,10260,43731,42801,64150,48627,107322,1173,46914,26913,67300,12168,16585,56793,6579,45557,391330,170843,106650,6195,22631,5486,1144,59117,3232,85288,2468,89740,777,13629,16337,17591,9952,25424,29002,73,6158,30172,3871,168496,1169,29045,50014,33603,666,12525,10611,2913
2020-06-20,21022,30,10037,18155,32499,845,137535,15142,10430,44262,43135,64565,49497,111594,1179,50198,27314,67721,12218,17173,57443,6669,45715,392037,174854,106936,6463,23786,5518,1147,60669,3257,85678,2500,93789,791,13800,16337,17707,9984,25552,29549,74,6225,30334,4006,168834,1191,29466,51640,34223,698,12977,10681,2938
2020-06-21,21022,30,10515,18552,32952,859,138154,15561,10565,44808,43496,64903,49890,114886,1197,52666,27598,67873,12258,17567,57994,6945,45755,392702,178807,107061,6525,24693,5544,1159,61493,3294,86024,2543,97283,802,13919,16337,17810,10020,26020,30021,76,6297,30524,4025,169142,1191,29797,52854,34719,717,13236,10775,2957
2020-06-22,22287,30,10733,18733,33259,869,138615,16083,10694,45537,43709,65202,50352,119646,1230,54767,27849,68144,12576,18035,58465,7090,45782,393257,184620,107210,6564,25701,5558,1163,62705,3319,86666,2571,100209,804,14073,16459,17957,10058,26217,30454,76,6326,30689,4267,169415,1191,30443,53840,35255,734,13575,10820,2971
2020-06-23,22898,30,11028,19148,33501,905,139282,16678,10838,46127,43967,65602,51708,124726,1254,58397,28187,68373,12659,18454,58994,7281,45899,393855,191039,107439,6685,26613,5571,1164,64577,3326,87283,2593,103495,807,14323,16533,18091,10094,26470,31097,76,6353,30877,4412,169734,1194,30778,54824,36018,743,14058,10847,2994
2020-06-24,23424,30,11509,19478,33798,926,140025,17375,10990,46759,44260,65934,52590,131310,1282,60207,28652,68711,13110,18915,59514,7451,45913,394430,195889,107611,6820,27897,5598,1184,66290,3370,87775,2629,109006,821,14522,16606,18220,10128,26897,32064,78,6419,31139,4650,169892,1200,31400,56261,36822,766,14460,10889,3017
2020-06-25,24516,30,11947,20076,34158,971,140935,18062,11192,47651,44779,66397,53528,136783,1326,63297,29204,69159,13207,19544,59946,7575,45994,395168,201413,107837,6877,29022,5638,1191,67796,3402,88230,2693,114010,836,14793,16640,18346,10159,27384,33206,81,6479,31463,4869,172050,1214,31998,57538,37695,803,14911,10980,3070
2020-06-26,25066,30,12343,20567,34651,1001,141812,18740,11408,48638,45269,66704,54882,142582,1368,66676,29718,69473,13729,20218,60570,7943,46059,395972,207027,108070,6922,30335,5671,1198,69542,3430,88950,2729,122952,850,15033,16661,18524,10185,27828,34183,81,6535,31780,5149,172438,1217,32489,59253,38802,829,15359,11017,3102
2020-06-27,25531,30,12642,20909,35068,1027,142536,19310,11619,49455,45707,67032,54882,148639,1392,70152,30235,69802,13767,20735,61247,8101,46206,396669,211453,108443,7066,31939,5717,1200,71066,3467,89400,2781,132537,856,15337,16661,18775,10216,28203,35083,81,6626,32006,5319,172727,1217,33031,60710,39813,852,16400,11091,3154
2020-06-28,25899,30,12944,21254,35584,1060,143117,19818,11809,50309,46071,67360,56349,152866,1417,73961,30716,70042,14016,21155,61736,8348,46303,397293,216955,108667,7189,33320,5747,1202,72800,3504,89785,2831,141067,883,15480,16661,18900,10248,28520,35441,81,6681,32290,5543,173036,1217,33341,62178,39945,863,17187,11226,3191
2020-06-29,26568,30,13172,21748,35896,1085,143885,20257,11982,51046,46370,67837,57189,158756,1450,74602,31103,70356,14568,21818,62189,8494,46362,397684,223995,108768,7250,34644,5760,1208,74816,3548,90553,2869,146333,884,15657,16764,19064,10292,28874,37175,81,6716,32495,5770,173126,1224,34036,63684,41388,919,17971,11376,3219
2020-06-30,27248,30,13757,22275,36338,1132,144661,20777,12147,51789,46740,68152,58203,166703,1487,79399,31723,70850,14629,22364,62787,8663,46514,398142,232153,108882,7465,36399,5782,1208,77280,3585,91226,2904,152426,901,15916,16813,19194,10327,29152,38045,81,6764,32698,6124,173521,1228,34541,65062,42815,967,18582,11474,3253
2020-07-01,27900,30,14112,22595,36753,1174,145541,21197,12276,52865,47116,68502,60286,174826,1514,84152,32307,71279,15142,22864,63203,8937,46572,398770,239764,109143,7537,37919,5802,1210,79589,3624,91864,2979,158989,909,16114,16853,19325,10365,29618,38962,90,6826,33012,6379,173782,1240,35258,66815,44360,1016,19151,11510,3294
2020-07-02,28770,30,14539,23085,37247,1224,146407,22075,12520,54166,47553,69015,61669,182260,1550,87495,32876,71853,15226,23466,63735,9300,46646,399642,248198,109338,7608,39701,5822,1227,82475,3666,92703,3053,169098,929,16370,16941,19476,10390,30259,40111,98,6893,33335,6688,174212,1249,35921,68508,46176,1083,19871,11731,3328
2020-07-03,29684,31,15065,23620,37661,1284,147293,22622,12776,55257,48099,69422,63397,190049,1582,91894,33565,72306,16015,24070,64393,9643,46717,400561,256298,109628,7683,41532,5857,1236,85079,3731,93418,3126,178586,957,16655,16991,19660,10435,30631,41865,111,6978,33607,7034,174598,1255,36417,70447,47882,1128,20878,11923,3373
2020-07-04,30674,31,15645,24061,37661,1339,148151,23209,13063,56183,48628,69724,63397,195707,1606,94616,34243,72702,16165,24717,65109,9937,46717,401286,265176,109838,7787,43386,5871,1238,87592,3788,93922,3205,190044,981,16709,16991,19826,10447,31167,42862,111,7028,33900,7431,174889,1257,36799,71734,49232,1167,21671,11996,3397
2020-07-05,30900,31,15928,24334,38173,1371,148730,23814,13256,57151,49203,69957,65334,200137,1634,98126,34750,73027,16289,25005,65748,10237,46717,401822,271587,109974,7916,44847,5897,1249,89489,3825,94403,3335,200103,1005,16712,16991,19937,10482,31612,43953,112,7063,34100,7799,175258,1257,37468,73094,50365,1212,22518,12128,3415
2020-07-06,31257,31,16362,24850,38606,1401,149428,24253,13507,57956,49560,70497,66435,209350,1675,101542,35318,73403,17082,25653,66102,10402,46976,402338,277869,110137,8585,46380,5914,1251,91015,3858,95187,3442,206439,1012,17464,16991,20052,10515,31764,44878,112,7105,34316,8222,175467,1270,38517,74930,51509,1249,22930,12293,3423
2020-07-07,32214,31,17220,25566,39170,1423,150110,24512,13727,58904,49859,70986,68371,219164,1711,105159,35834,74011,17157,26203,66740,10612,47033,402928,287766,110338,8714,47352,5932,1254,93707,3903,95986,3505,213786,1053,17820,17154,20205,10569,32153,45785,122,7163,34717,8582,175734,1272,39063,76258,52643,1327,23848,12414,3440
2020-07-08,32888,31,17893,26343,39627,1472,151055,25246,14017,60181,50309,71455,70259,229116,1740,108710,36526,74660,17807,26921,67375,10824,47108,403619,296304,110602,8745,48909,5952,1256,96538,3975,96817,3707,223775,1076,18204,17204,20437,10642,32716,46962,144,7242,35185,9004,175986,1276,39661,77735,54756,1371,24378,12462,3460
2020-07-09,33591,31,18496,27301,40201,1521,152188,26052,14251,61331,50829,72037,72102,240025,1774,112783,37358,75247,18031,27632,67988,11195,47209,404207,303516,110897,8862,50691,5973,1272,98693,4074,97634,3826,232710,1112,18576,17243,20658,10679,33316,49174,144,7336,35604,9598,176217,1278,40369,79648,56531,1466,25055,12531,3486
2020-07-10,34622,31,19092,28060,40805,1579,153406,26803,14549,62856,51567,72503,74744,249948,1790,116947,38414,75871,18799,28452,68931,11454,47287,404997,311505,111110,9137,52419,5991,1277,103597,4158,98574,3983,244143,1139,19076,17312,20834,10743,34232,50508,167,7401,36210,10073,176575,1279,41090,81821,58224,1593,25961,12652,3499
2020-07-11,35419,33,19779,28649,41609,1656,154530,27864,14773,64214,52358,73060,76911,258280,1839,119991,39095,76499,18983,29071,69782,11851,47287,405724,320030,111398,9366,54699,6024,1283,106574,4247,99252,4146,254503,1181,19530,17312,21035,10801,34695,51947,181,7454,36633,10584,176906,1281,41326,84087,59981,1677,26912,12743,3520
2020-07-12,36287,33,20235,29173,42319,1772,155355,28367,15028,65592,52892,73705,78230,264811,1862,122479,39901,76936,19295,29552,70670,12170,47287,406403,327676,111597,9654,56648,6054,1296,108389,4338,99794,4244,269803,1201,19762,17312,21214,10847,35410,53587,181,7499,36933,10971,177245,1281,42181,85924,61106,1758,27745,12804,3539
2020-07-13,36680,33,20745,29781,42810,1843,156288,28939,15291,66853,53327,74124,79935,273732,1903,123917,40603,77354,20265,30282,71642,12438,47510,406962,336206,111827,10010,58168,6068,1301,111937,4446,100378,4313,282427,1222,20127,17487,21444,10906,35631,55545,206,7524,37303,11531,177469,1281,43538,87750,63615,1908,28597,12879,3558
2020-07-14,37542,36,21738,30817,43208,1897,157055,29733,15514,67995,54001,74836,82150,284638,1951,128126,41516,78045,20347,30774,72443,12810,47530,407875,346593,112130,10123,60389,6091,1305,114579,4497,101360,4407,291621,1243,20702,17588,21717,10946,35942,57255,206,7572,37761,11962,177862,1281,44257,89863,65412,2038,29669,12969,3566
2020-07-15,38567,36,22813,31737,43782,1954,158451,30297,15841,69311,54698,75576,84241,296478,1985,131411,42409,79081,21157,31228,73527,13087,47636,408709,355497,112347,10379,62245,6113,1318,118147,4569,102361,4557,301802,1271,21148,17640,21979,11026,36536,59067,249,7652,38240,12599,178252,1282,45004,91675,67515,2149,30587,13050,3578
2020-07-16,39797,37,23441,32596,44387,2030,159605,31114,16138,70601,55413,76237,86521,311516,2026,134730,43361,79977,21273,31908,74431,13516,47750,409476,364761,112581,10574,64083,6139,1325,120848,4672,103169,4657,315767,1290,21617,17711,22178,11076,37414,61088,263,7694,38817,13261,178475,1283,46268,93769,69827,2265,32024,13114,3598
