date,California,Colorado,Connecticut,Delaware,Hawaii,Illinois,Maine,Maryland,Massachusetts,Minnesota,Nevada,New Hampshire,New Jersey,New Mexico,New York,Oregon,Rhode Island,Vermont,Virginia,Washington,Alabama,Alaska,Arizona,Arkansas,Florida,Georgia,Idaho,Indiana,Iowa,Kansas,Kentucky,Louisiana,Michigan,Mississippi,Missouri,Montana,Nebraska,North Carolina,North Dakota,Ohio,Oklahoma,Pennsylvania,South Carolina,South Dakota,Tennessee,Texas,Utah,West Virginia,Wisconsin,Wyoming
2020-04-25,1077.185487066528,2245.8680842175418,6817.077580794377,3612.310949666043,410.2328707161759,3260.641866526054,726.6807060400379,2888.676207953605,7588.709795577956,603.8734115903741,1462.0175004042371,1301.605991597999,11360.003031544644,1257.129796054067,14202.141659656787,531.7120325040545,6496.388212276706,1310.8850106596876,1432.5613490197932,1760.480896154209,1236.5953403463461,459.509320403441,878.137208099781,965.956107273261,1431.4575316854664,2074.7937715671196,1026.0420008417134,2146.7747240892677,1601.3821598692816,1052.1192152164147,866.6538240628377,5704.6771654253325,3701.5753476788645,1930.9224156183866,1109.0327353124244,410.4314141437432,1477.4377212587892,818.8219462673483,1030.6843590118779,1320.993999041311,806.4448913749292,3199.085387128834,1026.2922676409246,2421.4276611174205,1290.4364737137598,840.4040348588916,1207.3544083413212,571.4394028932116,977.651119378294,826.9033077865861
2020-04-26,1105.0319585682948,2327.791089063296,7007.596346476817,4074.9615131299824,411.60718519093695,3426.573470237053,745.0312289198368,3021.4219202670974,7814.886007900235,631.2106873327125,1493.9055225544946,1353.1475562401954,11738.40784050458,1288.2983033942505,14499.796522482347,545.4001363146338,6778.879493775624,1323.3252005591864,1502.53846627074,1783.7117166784703,1277.9943152042313,462.2363786847671,912.5355764425432,996.5054238319203,1463.447225154095,2096.6386193757453,1031.4794253294808,2238.1456535143616,1720.804082537161,1088.540035671981,904.1607373193343,5760.712720736612,3771.137417238751,1996.0969567541592,1136.815418836952,413.19836749752125,1593.6750575068927,845.8350240454708,1112.8310576130737,1352.859896496853,821.598882443672,3282.317248808086,1072.5955738337477,2495.8637233595023,1365.2464823378923,864.9361196520698,1260.2334748332323,587.606956731166,1015.6576884065373,870.242055574143
2020-04-27,1143.3998943250433,2390.8354310587606,7209.4852277240025,4204.261233923398,412.29434242831746,3581.1099591118304,750.9033962413725,3168.7372839320706,8031.673773673288,668.7118220048948,1516.4526089233636,1406.866933472907,11969.864551532706,1334.1065641820958,14701.615726829565,555.5482132776496,7024.009025140813,1329.5452955089359,1567.997193500516,1811.4848764113858,1301.4802720947623,467.69049524741916,939.1034219105301,1019.0853534622337,1491.7690147271912,2168.521238233189,1042.3542743050157,2378.149496988296,1839.2856751052934,1159.6797690851906,920.1400139729897,5820.612797103842,3816.189028622757,2057.8945786600993,1165.0855178619097,414.1206852821139,1777.7175065663898,865.4721905153827,1209.09672003635,1383.5392977705399,828.4181784246063,3360.6305147833004,1096.6264036300229,2533.0817544805436,1409.2353462097226,890.8063181612396,1294.7729806921107,600.9870012867143,1045.8593370093377,901.4459539811841
2020-04-28,1177.847572967556,2466.1768837181753,7296.840993648265,4621.454864295903,413.66865690307856,3754.300094876038,763.3817517996358,3270.077303332371,8293.412283530517,732.6740376840842,1549.9511372428262,1459.134435645275,12257.086181775981,1404.944080864331,14864.229434526549,562.8642687626143,7222.664184388438,1340.4304616709974,1661.3772539380375,1838.3495683025706,1343.4763475515592,475.87167009139733,971.5441595345985,1038.3447052057363,1524.640862297277,2203.809069308661,1061.3852600122016,2473.3521105505715,1998.5149053291327,1225.7137800046291,970.9629911075325,5867.416441003685,3916.6124443069302,2141.642175559952,1187.0192153812734,415.96532085129934,1841.9539292298155,916.5288233371534,1271.9902861528903,1421.1681766808074,861.2518257402156,3483.211142094848,1120.4618608263283,2609.7734549723855,1443.2398955843285,921.8574184938639,1327.4785304876857,611.0220347033755,1084.0355782207428,929.1827525652204
2020-04-29,1236.8790575135356,2542.5575288280647,7423.0215444277555,4702.267189791787,415.7301286152201,3930.143887519914,775.1260864427071,3390.1959844745797,8572.64744377494,813.8096701757681,1589.2474877714267,1491.0756869728332,12516.317698127483,1517.3396073334775,15097.779350177803,577.2603779427063,7515.179350069575,1340.4304616709974,1733.5556381223748,1880.5284323829333,1378.3072158214143,481.32578665404947,1007.0611740023285,1064.9093283002228,1540.7517819396776,2268.50342628036,1078.7850183730573,2565.607274776554,2144.8929575230954,1297.1938949174234,1007.1382979762246,5947.712600721764,4013.265020271737,2218.2982420771564,1206.5158353984857,415.96532085129934,1976.0347162177595,952.8336335425026,1325.899057109925,1466.424531045859,877.1635163623956,3549.9195963308507,1148.9862604219072,2678.570421590067,1483.9006546237506,955.1730189612429,1375.1613881335707,618.8270606941121,1123.3995247142805,943.0511518572387
2020-04-30,1276.4863003580106,2633.833265728091,7681.761003498667,4782.069361218973,418.47875756474224,4130.1827870078205,803.7529021351935,3533.1404527341083,8848.61087264615,900.0272321323741,1627.5775345985041,1557.8619397486368,12773.396128795002,1610.845129354028,15330.5372355937,592.3644924923111,7855.9914122650425,1346.6505566207468,1836.0883347566262,1922.5775153430484,1406.7690110362103,481.32578665404947,1069.4256954692873,1089.4816046626227,1563.8735052305005,2374.0868573553844,1096.1847767339132,2667.2942768786747,2239.5528542309685,1465.3423557122824,1044.8671456306888,6020.923805170601,4103.070545167167,2301.370455131043,1228.774476584803,416.887638635892,2208.5093887139665,1006.4766248749448,1369.5394907418104,1527.7833335932326,913.7856614451906,3706.1618629919017,1190.7959968154266,2763.156855956069,1520.2204073600315,997.477998751437,1428.0404546254817,627.747090397811,1183.1241331872343,969.0544005297728
2020-05-01,1323.2258819522567,2712.4654944806757,7976.8293683984,4967.937709859508,419.16591480212276,4375.021658523062,824.3054877605682,3814.9822638777546,9148.187667080565,1004.1191666897398,1690.7093764313374,1676.9156946968085,13046.62270209239,1659.014640697948,15522.555065778359,608.6486159911037,8166.7318219138515,1366.8658652074323,1958.316577637005,1964.1074738221746,1451.7505894875662,493.5975489200167,1113.3325558742765,1099.111280534374,1612.0205475047644,2467.907678071918,1106.5158832606712,2791.381893936625,2470.8740587687507,1535.120563127153,1082.8179276831204,6173.357691266418,4202.303169361015,2435.4341485554046,1273.779174457868,416.887638635892,2466.474705124231,1046.2299130945223,1420.8811773675577,1588.464138322403,946.6193087608001,3824.5155721202927,1222.6417306104906,2847.7432903220715,1704.7131752435305,1041.052471041418,1476.0289716152506,642.2421386663218,1262.1913705406332,981.1892499102888
2020-05-02,1359.5198752356675,2791.6173194584976,8121.8676718218585,5089.156198103335,419.8530720395033,4566.2410513226605,845.592094301135,3977.191048924242,9425.858086233451,1091.3881623287434,1736.1256504029163,1763.3022607872501,13318.665078263588,1762.4374150540114,15748.234180965741,621.8647162220078,8464.714560785289,1377.7510313694938,2054.477185779862,1996.4229727637448,1514.844219439247,494.96107806067977,1169.5445236539122,1119.698863432601,1646.1459824821839,2545.5782480581424,1120.6531869288665,2892.7741511051167,2708.46413063818,1655.2752324805642,1083.2617964790552,6265.462109766568,4285.956271556427,2512.7655989185755,1324.7953301695734,418.7322742050774,2718.322266995122,1102.9382182173897,1479.924116987167,1638.6359768694265,972.6336600954752,3924.962518763674,1267.7728012034952,2917.668076064633,1790.80980025583,1078.4853444810788,1522.4891918856003,660.6396999302008,1320.8979459146162,1003.7253987598184
2020-05-03,1392.879998678747,2862.455604832522,8121.8676718218585,5260.882389782089,419.8530720395033,4799.918954196945,869.8147845024696,4137.94286883558,9685.320609048442,1167.6171043025718,1762.8600528117183,1827.9107009725385,13644.53459653435,1818.1629281773696,15931.34167100262,632.4847967646987,8636.031854081406,1394.8562924813048,2163.3819709055074,2069.1004001022156,1569.9765080721036,499.05166548266885,1208.1378149653037,1139.2902729647847,1674.6999178714532,2578.2521657206166,1119.565702031313,2986.797784932875,2873.9622281936668,1762.155023350171,1159.1633605839183,6308.40123261046,4346.686637563061,2549.574018523753,1373.536880212604,418.7322742050774,2898.7960259066513,1117.6900408338113,1528.698719281627,1687.7060689618702,1003.1942087507732,4002.4304011022573,1294.5388473993464,2966.1642984344744,1862.436404257659,1108.1983310977114,1581.7871045990728,666.7722203514937,1372.4782895958035,1015.8602481403343
2020-05-04,1424.7731872016604,2909.5656625873744,8312.109117612476,5341.694715277974,420.54022927688385,4982.631035235256,884.4952028063087,4291.409863071179,9827.56979918824,1267.6785430774132,1812.4636428232302,1878.726328084563,13808.707379938021,1903.1679481960518,16056.28444063038,651.128938161867,8795.502738798537,1402.6314111684915,2258.4998736588636,2082.5976366079317,1614.5600194575181,501.77872376399495,1247.1505985735585,1151.9084689346657,1712.7254025605775,2646.5873306604203,1145.12159712382,3073.4527954198993,3041.3409859486474,1832.9543752637956,1191.7877170851314,6386.335740572125,4365.838534032473,2659.9992773392846,1425.8528105921237,420.57690977426273,3121.5842537155163,1137.1356251918216,1572.3391529135124,1735.1659162360816,1021.3789980332646,4072.5972429426606,1320.1326579953795,3007.8936060550354,1922.0528908207975,1136.8476888631712,1627.9416655255384,682.939774189448,1418.798795598975,1033.195747255357
2020-05-05,1488.3825203778126,2988.7174875651963,8491.812407513817,5425.537502979954,422.6017009890254,5142.552886601125,899.9096420253398,4406.024453702828,9995.992840313762,1375.800973417303,1824.7034897091876,1913.5713295328085,14058.895936416797,1953.6987100960462,16170.237790742543,670.009081348873,9051.567416544329,1410.4065298556782,2347.013975612048,2106.866706094171,1679.2459176729635,503.14225290465794,1301.1252741032583,1170.5037051008062,1737.8900090337222,2695.691561204596,1156.5401885481315,3157.160356570631,3169.2258795142507,1915.3266981633014,1292.1020649664124,6455.682423965011,4405.035420589043,2771.437611923767,1449.0862827793017,420.57690977426273,3284.214561887205,1176.6015402435469,1624.9643817049034,1777.1170312373936,1042.3420190116922,4147.528974371349,1336.5439563928358,3067.668019673677,1961.4113479692774,1176.3735093970752,1665.5377648232554,692.9748076061094,1475.4693047750163,1047.0641465473752
2020-05-06,1537.423672277836,3069.0817037352385,8595.53004705564,5836.670208940268,423.2888582264059,5320.113751343609,920.4622276507147,4575.356179410039,10245.497919818969,1503.3749268815493,1850.1494871826255,1989.794770200845,14198.523543023066,2025.9529771119262,16306.169979885897,688.1812191663662,9299.430734504669,1411.9615535931157,2347.013975612048,2189.796841932176,1729.8004350474964,504.505782045321,1357.337241882894,1199.060674927379,1764.0296279347933,2774.855795998248,1173.3962044602106,3284.3427954316894,3261.0647859228825,2005.8681770528408,1319.6219303143746,6542.204756495455,4473.307466034409,2844.716759211138,1488.8918819811101,420.57690977426273,3451.942998841705,1224.4970682189416,1698.1262851465933,1828.5601156935477,1061.0319413298082,4226.072799520191,1355.1043533899588,3134.2093480415983,1987.7467862083336,1216.002261755286,1713.2206224691406,711.9298707264695,1535.8726019806172,1093.8699941579368
2020-05-07,1580.2682887392284,3163.3018192449435,8814.33544170403,5999.305014000735,425.35032993854753,5526.006305713136,976.2478172053035,4771.7227026249975,10486.752546296066,1640.937500328573,1886.8690278404981,2063.8403982783666,14386.380268950545,2121.3474995773363,16480.713643002964,705.409349824509,9595.590948979341,1424.4017434926145,2499.0172501703955,2230.548113689819,1800.45733925206,508.59636946731007,1390.6169641006882,1226.6214713879085,1802.3801167665597,2849.539036369618,1184.2710534357454,3381.0191336621115,3466.370191034329,2123.9805574087436,1370.0010386529825,6596.522746892979,4529.274666079738,2933.1920430327573,1528.6974811829184,420.57690977426273,3665.5545948415092,1286.569672475053,1759.7363090974902,1875.5962143313823,1093.6130221276053,4315.222346655863,1395.3511089837207,3276.314557776482,2041.430564157179,1258.5817264102989,1749.5940843913222,723.6374097125744,1589.6586840429081,1100.804193803946
2020-05-08,1634.2666689901566,3242.1072467392737,8988.215013877087,6144.767199893327,425.35032993854753,5751.254945557887,1008.5447374737496,4952.386379383361,10716.05824080142,1767.635259057488,1913.925531483141,2139.3379014162315,14582.20341190876,2206.8247697072334,16622.932572139474,724.0534912216774,9822.495236376857,1429.0668147049264,2588.4582013586914,2268.1846385615268,1867.9297069290938,512.6869568892992,1471.8586389264801,1244.2205341880058,1819.6053363265905,2902.2840748818976,1198.9520995527175,3480.9376661624565,3591.120650934108,2297.915503696543,1397.742838398912,6640.105956579529,4596.355920034779,3069.619579918002,1555.3428618731086,422.4215453434481,3991.834836941449,1329.4840655410069,1829.0475860422491,1950.7692224246423,1117.3542748019688,4419.127680903644,1439.3099439769069,3545.8633286228087,2065.7401994547695,1301.8474032273587,1809.1976564486786,738.132457981085,1654.303785827554,1116.4061430074664
2020-05-09,1690.1113638819832,3337.0201572159617,9147.119311891698,6340.737089220848,426.03748717592805,5932.328003229344,1033.5014485902761,5121.718105090571,10916.629598898537,1890.6529998980109,1947.4240598026036,2185.797903347225,14757.787549437538,2256.4110313847978,16757.33020270182,745.7656558867343,10013.860298037414,1432.1768621798012,2687.3993572068844,2287.9113688391117,1924.256196759774,514.0504860299621,1532.5451912059873,1244.2205341880058,1856.8415252407272,2938.878862663869,1212.545660772136,3572.161223120736,3658.1975313827334,2356.4611216251174,1435.6936204513436,6760.7648917708675,4637.636691699419,3166.8748537371857,1581.9882425632986,422.4215453434481,4197.289426888755,1378.1459219640078,1879.1057305023528,2008.3142872446238,1134.023664977586,4508.277228039316,1471.3510503719406,3826.690290717936,2123.475583286547,1332.9328141680853,1865.4389757233123,751.5125025366334,1713.5193777510224,1132.008092210987
